X,Y,OBJECTID,name_e,nom_f,Label_e,Etiquette_f,min_scale_echelle,max_scale_echelle,url_e,url_f,Facility_Type_Installation,Public_Access,Accessible
-65.257635979607485,44.447233403777886,165477,SITE D,SITE D,D,D,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.262094901004943,44.449587214531221,165478,SITE 01,SITE 01,01,01,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.336880196651848,44.449878572604391,165479,SITE 06,SITE 06,06,06,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.367259406295119,44.450279052527037,165480,SITE 44,SITE 44,44,44,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.27293475249445,44.452240350300166,165481,SITE 02,SITE 02,02,02,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.336545756620922,44.453371393943691,165482,SITE 05,SITE 05,05,05,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.292918941544073,44.455550854491925,165483,SITE 04,SITE 04,04,04,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.277131956319849,44.457128584963755,165484,SITE 03,SITE 03,03,03,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.349469821113928,44.455782363271972,165485,SITE 07,SITE 07,07,07,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.336613799470314,44.459636766233309,165486,SITE 45,SITE 45,45,45,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.331126233754617,44.460055676806888,165487,SITE 46,SITE 46,46,46,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-65.220056599769393,44.40079806925511,165488,JAKE'S LANDING BOAT LAUNCH,RAMPE DE MISE À L'EAU,BOAT LAUNCH,RAMPE DE MISE À L'EAU DE JAKE'S LANDING,,,,,Boat Launch Facility//Rampe de mise à l'eau,Yes//Oui,No//Non
-65.241395853982041,44.407993665742708,165489,CAMPGROUND KIOSK,CAMPING DU KIOSQUE,CAMPGROUND KIOSK,CAMPING DU KIOSQUE,,,,,Compound/Operations Station//Ateliers/Station des opérations,Yes//Oui,No//Non
-65.246083812966646,44.404068296495808,165490,DUMPING STATION,STATION DE VIDANGE,DUMPING STATION,STATION DE VIDANGE,,,,,Dumping Station//Station de vidange,Yes//Oui,No//Non
-65.25039933267675,44.403784156340386,165491,JEREMY'S BAY CAMPGROUND,TERRAIN DE CAMPING DE JEREMY'S BAY,JEREMY'S BAY CAMPGROUND,TERRAIN DE CAMPING DE JEREMY'S BAY,,,,,Front-Country Camping Area//Aire de camping,Yes//Oui,No//Non
-65.208842504946247,44.438362199957453,165492,ADMINISTRATION OFFICES,BUREAU DE L’ADMINISTRATION,ADMINISTRATION OFFICES,BUREAU DE L’ADMINISTRATION,,,,,Parks Canada Offices//Bureaux de Parcs Canada,Yes//Oui,No//Non
-65.2034824313033,44.334298232566042,165493,EEL WEIR DAY USE AREA,AIRE DE PIQUE-NIQUE DE EEL WEIR,EEL WEIR DAY USE AREA,AIRE DE PIQUE-NIQUE DE EEL WEIR,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-65.211057446552132,44.384890615077737,165494,MERRYMAKEDGE DAY USE AREA,AIRE DE PIQUE-NIQUE DE MERRYMAKEDGE,MERRYMAKEDGE DAY USE AREA,AIRE DE PIQUE-NIQUE DE MERRYMAKEDGE,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-65.256639616568194,44.389880983994907,165495,LUXIE COVE DAY USE AREA,AIRE DE PIQUE-NIQUE DE LUXIE COVE,INDIAN POINT DAY USE AREA,AIRE DE PIQUE-NIQUE DE LUXIE COVE,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-65.249751108222526,44.393794593015201,165496,INDIAN POINT DAY USE AREA,AIRE DE PIQUE-NIQUE DE POINTE DE INDIAN,INDIAN POINT DAY USE AREA,AIRE DE PIQUE-NIQUE DE POINTE DE INDIAN,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-65.21674435267262,44.438654862204622,165497,MILL FALLS DAY USE AREA,AIRE DE PIQUE-NIQUE DE MILL FALLS,MILL FALLS DAYUSE,AIRE DE PIQUE-NIQUE DE MILL FALLS,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-65.250928037348274,44.402611004404058,165498,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.249721732091373,44.403595155256795,165499,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.247829392149285,44.402609063454349,165500,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.24577125069095,44.405182810872333,165501,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.241002622912234,44.40328881572362,165502,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.240322909236198,44.40182512771338,165503,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.23242175983107,44.39831445575642,165504,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.214030647484506,44.386944118199388,165505,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.252352103800291,44.401336206193221,165506,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.206171010294611,44.383337437986924,165507,PLAYGROUND,TERRAIN DE JEU,PLAYGROUND,TERRAIN DE JEU,,,,,Playground//Terrain de jeu,Yes//Oui,No//Non
-65.245059260683988,44.402961748931681,165508,SEWAGE LAGOON,TRAITEMENT DES EGOUTS,SEWAGE LAGOON,,,,,,Sewage Processing / Lagoon//Traitement des égouts / Lagune,Yes//Oui,No//Non
-65.19596639406906,44.434259537971222,165509,WARDEN OFFICE,BUREAU DE GARDIN,WARDEN OFFICE,BUREAU DE GARDIN,,,,,Parks Canada Offices//Bureaux de Parcs Canada,Yes//Oui,No//Non
-65.195580545852181,44.434130460110971,165510,SCIENCE CENTRE,CENTRE DES SCIENCES,SCIENCE CENTRE,CENTRE DES SCIENCES,,,,,Parks Canada Offices//Bureaux de Parcs Canada,Yes//Oui,No//Non
-65.196125503788878,44.434438476598629,165511,SPECIES AT RISK BUILDING,BUREAU DE ESPÈCES EN PÉRIL,SPECIES AT RISK BUILDING,BUREAU DE ESPÈCES EN PÉRIL,,,,,Parks Canada Offices//Bureaux de Parcs Canada,Yes//Oui,No//Non
-65.196099014329278,44.434748384179414,165512,HOUSING,LOGEMENT DU PERSONNEL,HOUSING,LOGEMENT DU PERSONNEL,,,,,Parks Canada Offices//Bureaux de Parcs Canada,Yes//Oui,No//Non
-65.208712475463187,44.438233167448608,165513,VISITOR CENTRE,CENTRE D'ACCEUIL,VISITOR CENTRE,CENTRE D'ACCEUIL,,,,,Visitor Centre / Interpretation Facility//Centre d'acceuil / Installation d'interprétation,Yes//Oui,No//Non
-65.350066105023359,44.30807400666103,165514,PESKAWA LAKE WARDEN CABIN,CABANE DE GARDIN DE LAC PESKAWA,PESKAWA LAKE WARDEN CABIN,CABANE DE GARDIN DE LAC PESKAWA,,,,,Warden/Partol Cabin//Chalet de gardes/Patrouille,Yes//Oui,No//Non
-65.286524043665636,44.310192618346747,165515,PESKOWESK LAKE WARDEN CABIN,CABANE DE GARDIN DE LAC PESKOWESK,PESKOWESK LAKE WARDEN CABIN,CABANE DE GARDIN DE LAC PESKOWESK,,,,,Warden/Partol Cabin//Chalet de gardes/Patrouille,Yes//Oui,No//Non
-65.192541033214454,44.323468524846518,165516,LOON LAKE WARDEN CABIN,CABANE DE GARDIEN DE LAC LOON ,LOON LAKE WARDEN CABIN,CABANE DE GARDIEN DE LAC LOON ,,,,,Warden/Partol Cabin//Chalet de gardes/Patrouille,Yes//Oui,No//Non
-65.278212102525032,44.345224516061798,165517,FIRE TOWER WARDEN CABIN,CABANE DE GARDIEN DE LA TOUR DE FEU,FIRE TOWER WARDEN CABIN,CABANE DE GARDIEN DE LA TOUR DE FEU,,,,,Warden/Partol Cabin//Chalet de gardes/Patrouille,Yes//Oui,No//Non
-65.419820162170126,44.385351979033366,165518,LIBERTY LAKE WARDEN CABIN,CABANE DE GARDIEN DE LAC LIBERTY,LIBERTY LAKE WARDEN CABIN,CABANE DE GARDIEN DE LAC LIBERTY,,,,,Warden/Partol Cabin//Chalet de gardes/Patrouille,Yes//Oui,No//Non
-65.360211394387832,44.44969760263001,165519,FROZEN OCEAN LAKE WARDEN CABIN,CABANE DE GARDIEN DE LAC FROZEN OCEAN,FROZEN OCEAN LAKE WARDEN CABIN,CABANE DE GARDIEN DE LAC FROZEN OCEAN,,,,,Warden/Partol Cabin//Chalet de gardes/Patrouille,Yes//Oui,No//Non
-65.289204920157047,44.463596396163574,165520,BIG DAM LAKE WARDEN CABIN,CABANE DE GARDIEN DE LAC BIG DAM,BIG DAM LAKE WARDEN CABIN,CABANE DE GARDIEN DE LAC BIG DAM,,,,,Warden/Partol Cabin//Chalet de gardes/Patrouille,Yes//Oui,No//Non
-65.206976553796338,44.383889973802972,165521,MERRYMAKEDGE BEACH,PLAGE DE MERRYMAKEDGE,MERRYMAKEDGE BEACH,PLAGE DE MERRYMAKEDGE,,,,,Swimming Area//Aire de baignade,Yes//Oui,No//Non
-65.243730531551591,44.406003717846161,165522,AMPHITHEATRE,AMPHITHÉÂTRE,AMPHITHEATRE,AMPHITHÉÂTRE,,,,,Visitor Centre / Interpretation Facility//Centre d'acceuil / Installation d'interprétation,Yes//Oui,No//Non
-65.241512297109693,44.407973375838857,165523,FIREWOOD,BOIS DE CHAUFFAGE,FIREWOOD,BOIS DE CHAUFFAGE,,,,,Firewood Processing / Storage Area//Traitement ou entreposage de bois à brûler,Yes//Oui,No//Non
-65.252017006626559,44.406728872698444,165524,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.254403597949263,44.405517408584998,165525,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.251069040644026,44.404809175137615,165526,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.252433788692414,44.402192789736226,165527,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.25104973303371,44.40247068616037,165528,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.249438107590436,44.403597865336124,165529,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.248212657925109,44.402519138997327,165530,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.24626550043142,44.404913538712876,165531,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.240448161431701,44.403358613822178,165532,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.240589568676768,44.401497594118467,165533,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.233877882312541,44.39644941816421,165534,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.208599159168259,44.438254445887821,165535,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.219880573943925,44.401064166578095,165536,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.208014181896928,44.384630517338977,165537,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.215743156074481,44.438370373218611,165538,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.213824234621896,44.387648995182943,165539,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.232869786003761,44.398244306315078,165540,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.252433788692414,44.402192789736226,165541,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-64.855361973403546,43.839559395022732,165542,PARK OFFICE,BUREAUX DE PARCS CANADA,PARK OFFICE,BUREAUX DE PARCS CANADA,,,,,Parks Canada Offices//Bureaux de Parcs Canada,Yes//Oui,No//Non
-64.856217062327659,43.837387628587535,165543,PICNIC SHELTER,ABRI DE PIQUE-NIQUE,PICNIC SHELTER,ABRI DE PIQUE-NIQUE,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-64.855917380605575,43.837955592657146,165544,WASHROOM,TOILLETES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-65.51940599336227,44.742745551319153,165545,ADMINISTRATION,BUREAU DE L’ADMINISTRATION,ADMINISTRATION OFFICE,BUREAU DE L’ADMINISTRATION,,,,,Parks Canada Offices//Bureaux de Parcs Canada,Yes//Oui,No//Non
-63.554528881288476,44.596225144449214,165546,WASHROOM,TOILETTES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-63.58006654912019,44.647819351386268,165547,WASHROOM,TOILETTES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-63.580539469529661,44.647318871562355,165548,HALIFAX DEFENSE COMPLEX OFFICE,BUREAU DE COMPLEXE DE DÉFENSE DE HALIFAX,HALIFAX DEFENSE COMPLEX OFFICE,BUREAU DE COMPLEXE DE DÉFENSE DE HALIFAX,,,,,Parks Canada Offices//Bureaux de Parcs Canada,Yes//Oui,No//Non
-65.20876533404207,44.43827083978772,165549,VISITOR CENTRE WASHROOM,TOILETTES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,Yes//Oui
-65.216153044256259,44.438429666129366,165550,MILL FALLS WASHROOM,TOILETTES,WASHROOM,TOILETTES,,,,,Washroom Facility//Toilettes,Yes//Oui,Yes//Oui
-65.228912619726671,44.435964132234098,165551,SECOND LOOKOFF PICNIC AREA,AIRE DE PIQUE-NIQUE,PICNIC,PIQUE-NIQUE,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,Yes//Oui
-65.231543495550966,44.435179892026625,165552,THIRD LOOKOFF PICNIC AREA,AIRE DE PIQUE-NIQUE,PICNIC,AIRE DE PIQUE-NIQUE,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-65.235794409609753,44.43396677660143,165553,FOURTH LOOKOFF PICNIC AREA,,,,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,Yes//Oui
-79.822060856886338,44.866918933932013,165554,Mainland Honey Harbour-Waste Dropoff,,Mainland Honey Harbour,,,,,,Garbage / Recycling Drop-Off Facility//Dépôt pour déchets et recyclage,Yes//Oui,No//Non
-79.821826041150828,44.867021629328555,165555,Mainland Honey Harbour-Waste Dropoff,,Mainland Honey Harbour,,,,,,Garbage / Recycling Drop-Off Facility//Dépôt pour déchets et recyclage,Yes//Oui,No//Non
-79.821685816435021,44.867075990992078,165556,Mainland Honey Harbour-Waste Dropoff,,Mainland Honey Harbour,,,,,,Garbage / Recycling Drop-Off Facility//Dépôt pour déchets et recyclage,Yes//Oui,No//Non
-79.822204956292481,44.867083155962384,165557,Honey Harbour Operations Station,,Operations Station,,,,,,Compound/Operations Station//Ateliers/Station des opérations,Yes//Oui,No//Non
-79.822072120809963,44.866988177533962,165558,Woodshed on Mainland Honey Harbour,,Woodshed on Mainland Honey Harbour,,,,,,Firewood Processing / Storage Area//Traitement ou entreposage de bois à brûler,Yes//Oui,No//Non
-79.822375527850213,44.866952257855999,165559,Honey harbour Composting Toilet,,Honey harbour Composting Toilet,,,,,,Washroom Facility//Toilettes,Yes//Oui,No//Non
-73.675267498179323,45.431583726676095,165560,Bridge - Commerce de fourrures Lachine,Pont - Commerce de fourrures Lachine,Bridge,Pont,,,,,Bridge//pont,Yes//Oui,Yes//Oui
-73.677454066211652,45.431713813921583,165561,Bridge - Commerce de fourrures Lachine,Pont - Commerce de fourrures Lachine,Bridge,Pont,,,,,Bridge//pont,Yes//Oui,Yes//Oui
-73.670981603722879,45.43117056301039,165562,Bridge - Commerce de fourrures Lachine,Pont - Commerce de fourrures Lachine,Bridge,Pont,,,,,Bridge//pont,Yes//Oui,Yes//Oui
-73.66932882697418,45.43109541634589,165563,Bridge - Commerce de fourrures Lachine,Pont - Commerce de fourrures Lachine,Bridge,Pont,,,,,Bridge//pont,Yes//Oui,Yes//Oui
-73.669595305370279,45.431379405951233,165564,Bridge - Commerce de fourrures Lachine,Pont - Commerce de fourrures Lachine,Bridge,Pont,,,,,Bridge//pont,Yes//Oui,Yes//Oui
-73.670565304723283,45.431346023867171,165565,Bridge - Commerce de fourrures Lachine,Pont - Commerce de fourrures Lachine,Bridge,Pont,,,,,Bridge//pont,Yes//Oui,Yes//Oui
-82.54892458223263,41.986655963231264,165566,Park Entrance Kiosk,Kiosque à l’entrée du parc,Park Entrance Kiosk,Kiosque à l’entrée du parc,,,,,Parks Canada Offices//Bureaux de Parcs Canada,Yes//Oui,No//Non
-82.545768598306793,41.983000136220369,165567,Park Orientation,Orientation au parc,Park Orientation,Orientation au parc,,,,,Visitor Centre / Interpretation Facility//Centre d'acceuil / Installation d'interprétation,Yes//Oui,No//Non
-82.543520355861759,41.981460820070964,165568,Sanctuary Lookout,Belvédère Sanctuary,Sanctuary Lookout,Belvédère Sanctuary,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-82.53707823593551,41.973526152148743,165569,Sanctuary,Sanctuary,Sanctuary,Sanctuary,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-82.533936048244342,41.967680153980361,165570,Northwest Beach,Plage Northwest,Northwest Beach,Plage Northwest,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,Yes//Oui
-82.532439746143481,41.968598312724048,165571,Blue Heron,Blue Heron,Blue Heron,Blue Heron,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,Yes//Oui
-82.531039441316224,41.967789202060963,165572,Marsh Boardwalk,Promenade du Marais,Marsh Boardwalk,Promenade du Marais,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-82.525494750992081,41.956175052524138,165573,Dunes,Dunes,Dunes,Dunes,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-82.52374002650329,41.953249959639081,165574,Sleepy Hollow,Sleepy Hollow,Sleepy Hollow,Sleepy Hollow,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-82.521375488265832,41.948672686874865,165575,Pioneer,Pioneer,Pioneer,Pioneer,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-82.519200211275603,41.949129719763754,165576,DeLaurier Homestead,Propriété DeLaurier,DeLaurier Homestead and Trail,Propriété et sentier DeLaurier,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,Yes//Oui
-82.521868272709369,41.946079546982638,165577,Black Willow Beach,Plage Black Willow,Black Willow Beach,Plage Black Willow,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,Yes//Oui
-82.518497068066537,41.940513931468239,165578,White Pine,White Pine,White Pine,White Pine,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-82.514980123469726,41.936301558855057,165579,Camp Henry,Camp Henry,Camp Henry,Camp Henry,,,,,Front-Country Camping Area//Aire de camping,Yes//Oui,No//Non
-82.516338985168659,41.933265194105722,165580,West Beach,Plage West,West Beach,Plage West,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,Yes//Oui
-82.513129816071583,41.931607672913927,165581,Visitor Centre,Centre d’accueil,Visitor Centre,Centre d’accueil,,,,,Visitor Centre / Interpretation Facility//Centre d'acceuil / Installation d'interprétation,Yes//Oui,Yes//Oui
-82.509498748987141,41.913916659394623,165582,Tip Exhibit Area,Exposition à la Pointe,Tip,La Pointe,,,,,Trailhead Area//Point de départ de sentier,Yes//Oui,No//Non
-82.516098893534547,41.942464252027662,165583,Cemetery,Cimetière,Cemetery,Cimetière,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,No//Non
-82.574239990976835,42.014038871427573,165584,Administration,Administration,Administration,Administration,,,,,Parks Canada Offices//Bureaux de Parcs Canada,Yes//Oui,Yes//Oui
-113.909142543899847,49.05059171297642,165585,WLNP Visitor Centre,,WLNP Visitor Centre,,36000,,,,Visitor Centre / Interpretation Facility//Centre d'acceuil / Installation d'interprétation,Yes//Oui,No//Non
